Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Color,Price,Phone
21048,11/14/2023,Xavier,Male,2730000,Nebo Chevrolet,Dodge,Caravan,Pale White,24000,6457753
21049,11/14/2023,Randy,Female,1775000,Pars Auto Sales,Volkswagen,Passat,Pale White,32500,7772179
21050,11/14/2023,Raul,Male,3850000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volvo,S40,Pale White,29000,8490254
21051,11/14/2023,Raymond,Male,1605000,Progressive Shippers Cooperative Association No,Mercedes-B,CL500,Black,22500,8128038
21052,11/14/2023,Ricardo,Male,470000,Rabun Used Car Sales,Dodge,Viper,Pale White,23000,8436361
21053,11/14/2023,Richard,Female,3350000,Race Car Help,Mitsubishi,Galant,Pale White,36000,6896471
21054,11/14/2023,Riley,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Pale White,19000,7917611
21055,11/14/2023,Zion,Male,2210000,Saab-Belle Dodge,Nissan,Pathfinder,Pale White,11000,8937402
21056,11/14/2023,Roberto,Male,1740000,Scrivener Performance Engineering,Nissan,Quest,Black,19000,7296599
21057,11/14/2023,Aaron,Male,1450000,Scrivener Performance Engineering,Honda,Passport,Black,22000,6000356
21058,11/14/2023,Romeo,Male,1660000,Suburban Ford,Oldsmobile,Silhouette,Pale White,12000,8339281
21059,11/14/2023,Ryan,Male,1260000,Tri-State Mack Inc,Toyota,RAV4,Pale White,22001,7496196
21060,11/14/2023,Samuel,Male,2200000,U-Haul CO,Dodge,Durango,Pale White,10001,6554378
21061,11/14/2023,Santiago,Male,485000,Progressive Shippers Cooperative Association No,Lincoln,Continental,Black,42000,6681989
21062,11/14/2023,Sean,Male,13500,Rabun Used Car Sales,Mitsubishi,Diamante,Black,18000,7277079
21063,11/14/2023,Ethan,Male,2020000,Iceberg Rentals,Plymouth,Breeze,Pale White,22001,7121832
21064,11/14/2023,Graham,Female,1500000,U-Haul CO,Audi,A4,Pale White,12001,6936841
21065,11/14/2023,Yanic,Male,1286000,Capitol KIA,Honda,Civic,Black,43600,6183492
21066,11/14/2023,Milla,Male,1000000,Chrysler of Tri-Cities,Honda,CR-V,Pale White,22000,6757332
21067,11/14/2023,Raphaelle,Male,960000,Chrysler Plymouth,Buick,Park Avenue,Pale White,45000,7716420
21068,11/14/2023,Raphael,Female,13500,Classic Chevy,Cadillac,Escalade,Black,34000,6956134
21069,11/14/2023,Eliott,Male,565000,Clay Johnson Auto Sales,Jeep,Wrangler,Pale White,19000,6438178
21070,11/14/2023,Tom,Male,13500,Diehl Motor CO Inc,Volvo,S40,Pale White,42000,7228400
21071,11/14/2023,Grant,Male,2025000,Progressive Shippers Cooperative Association No,Dodge,Caravan,Black,23501,8434396
21072,11/14/2023,Amelie,Male,517000,Gartner Buick Hyundai Saab,Chrysler,LHS,Black,51000,7716569
21073,11/14/2023,Gwendal,Male,600000,Hatfield Volkswagen,Volkswagen,Jetta,Pale White,22000,6263767
21074,11/14/2023,Alyssa,Male,475000,Iceberg Rentals,Pontiac,Grand Prix,Pale White,42000,6209903
21075,11/14/2023,Carla,Male,640000,McKinney Dodge Chrysler Jeep,Volkswagen,Jetta,Pale White,69000,8267862
21076,11/14/2023,Charlotte,Male,555000,Motor Vehicle Branch Office,Nissan,Xterra,Black,26000,7990752
21077,11/14/2023,Hersh,Male,930000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Black,19001,7410946
21078,11/14/2023,Luca,Male,840500,New Castle Ford Lincoln Mercury,Nissan,Quest,Pale White,32500,8856627
21079,11/14/2023,Amy,Male,295000,Hatfield Volkswagen,Toyota,Tacoma,Pale White,82000,6154297
21080,11/14/2023,Yehudah,Male,730000,Motor Vehicle Branch Office,BMW,328i,Pale White,21001,7964834
21081,11/14/2023,Yida,Male,13500,Nebo Chevrolet,Chevrolet,Metro,Black,31001,8960490
21082,11/14/2023,Anne,Male,3750000,Pars Auto Sales,Honda,Passport,Pale White,27000,6314825
21083,11/14/2023,Yisrael,Male,1080000,Pars Auto Sales,Dodge,Intrepid,Black,11001,6817134
21084,11/14/2023,Yisroel,Male,1115000,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Frontier,Pale White,20501,8786559
21085,11/14/2023,Yitzchak,Male,516000,Progressive Shippers Cooperative Association No,Ford,Mustang,Pale White,25001,8761214
21086,11/14/2023,Yitzchok,Male,1753000,Rabun Used Car Sales,BMW,323i,Pale White,19301,8113278
21087,11/14/2023,Yoel,Male,13500,Race Car Help,Volkswagen,Jetta,Pale White,24000,8662730
21088,11/14/2023,Yonah,Male,825000,Ryder Truck Rental and Leasing,Hyundai,Accent,Black,18000,6517691
21089,11/14/2023,Yosef,Male,820000,Saab-Belle Dodge,Oldsmobile,Silhouette,Pale White,19000,6798458
21090,11/14/2023,Yousef,Male,900000,Scrivener Performance Engineering,Oldsmobile,Cutlass,Pale White,41000,8719310
21091,11/14/2023,Youssef,Male,13500,Star Enterprises Inc,Toyota,Corolla,Pale White,22001,7010262
21092,11/14/2023,Zachary,Male,2350000,Suburban Ford,BMW,528i,Pale White,14001,6968837
21093,11/14/2023,Zalmen,Male,13500,Tri-State Mack Inc,Ford,Expedition,Black,41001,6345908
21094,11/14/2023,Aria,Male,13500,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Pale White,21000,8673939
21095,11/14/2023,Lou,Male,1505000,Ryder Truck Rental and Leasing,Hyundai,Sonata,Black,20500,6976291
21096,11/14/2023,Blanche,Male,13500,Saab-Belle Dodge,Volkswagen,Passat,Black,9000,6520845
21097,11/14/2023,Jade,Male,1201000,Scrivener Performance Engineering,Lexus,LX470,Pale White,54100,6928760
21098,11/14/2023,Hugo,Male,3700000,Star Enterprises Inc,Chrysler,Sebring Coupe,Pale White,46000,6609089
21099,11/14/2023,Manon,Male,802000,Suburban Ford,Dodge,Stratus,Pale White,37000,6477815
21100,11/14/2023,Aude,Male,1140000,Tri-State Mack Inc,Chevrolet,Metro,Pale White,13000,6348433
21101,11/14/2023,Oscar,Male,1105000,U-Haul CO,Dodge,Dakota,Pale White,21500,7572914
21102,11/14/2023,Brizard,Male,510000,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Pale White,13000,6395343
21103,11/14/2023,Enzo,Male,668500,Rabun Used Car Sales,Ford,Taurus,Black,43500,7718584
21104,11/14/2023,Louis,Male,556000,Progressive Shippers Cooperative Association No,Toyota,RAV4,Pale White,22000,8276299
21105,11/14/2023,Haton,Male,555000,Rabun Used Car Sales,Porsche,Boxter,Black,26000,8046974
21106,11/14/2023,Laura,Male,808000,Rabun Used Car Sales,Chrysler,Concorde,Pale White,42001,8691488
21107,11/14/2023,Elise,Male,1035000,Ryder Truck Rental and Leasing,Volkswagen,Passat,Pale White,31500,7133527
21108,11/14/2023,Clement,Male,2201000,Saab-Belle Dodge,BMW,528i,Black,21100,8823824
21109,11/14/2023,Enzan,Male,13500,Scrivener Performance Engineering,Mitsubishi,Diamante,Pale White,21000,6900011
21110,11/14/2023,Cassandra,Male,13500,Star Enterprises Inc,Toyota,RAV4,Black,85000,7550631
21111,11/15/2023,Salome,Male,1667000,U-Haul CO,Hyundai,Accent,Black,18701,6377489
21112,11/15/2023,Judith,Male,2400000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Pale White,19001,6134984
21113,11/15/2023,Marie-Amelie,Male,13500,C & M Motors Inc,Oldsmobile,Cutlass,Pale White,41001,6630044
21114,11/15/2023,Thomas,Male,13500,Capitol KIA,Toyota,Corolla,Pale White,22001,8011949
21115,11/15/2023,Axel,Female,1400000,Chrysler of Tri-Cities,BMW,528i,Pale White,14001,8854794
21116,11/15/2023,Sebastian,Male,1651000,Race Car Help,Toyota,Celica,Pale White,25100,7793999
21117,11/15/2023,Sergio,Male,1875000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Pale White,25500,6842022
21118,11/15/2023,Steven,Female,13500,Saab-Belle Dodge,Toyota,Celica,Pale White,14001,6199298
21119,11/15/2023,Thiago,Male,1797000,Scrivener Performance Engineering,Chevrolet,Camaro,Black,41700,6614081
21120,11/15/2023,Thomas,Male,1050000,Star Enterprises Inc,Ford,Taurus,Pale White,22000,8223414
21121,11/15/2023,Mathias,Male,1222000,Pars Auto Sales,Pontiac,Grand Am,Pale White,31200,8649123
21122,11/15/2023,Yasmine,Male,2400000,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Wrangler,Pale White,13000,7137667
21123,11/15/2023,Noah,Male,1180000,Progressive Shippers Cooperative Association No,Ford,Taurus,Black,69000,6477272
21124,11/15/2023,Catarinicchia,Male,677000,Rabun Used Car Sales,BMW,328i,Pale White,21000,8787708
21125,11/15/2023,Leo,Female,1235000,Race Car Help,Mitsubishi,Diamante,Black,18500,6009385
21126,11/15/2023,Ariella,Female,780000,Saab-Belle Dodge,Nissan,Pathfinder,Pale White,21000,6208976
21127,11/15/2023,Abigail,Female,730000,Rabun Used Car Sales,Volvo,S40,Pale White,22000,6917585
21128,11/15/2023,Ada,Female,730000,Race Car Help,Dodge,Durango,Pale White,31000,6259944
21129,11/15/2023,Arielle,Female,752000,Scrivener Performance Engineering,Volkswagen,Beetle,Pale White,45000,7668179
21130,11/15/2023,Alexandra,Male,1670000,Saab-Belle Dodge,Ford,Explorer,Pale White,18000,6529689
21131,11/15/2023,Mathis,Male,13500,Race Car Help,Porsche,Carrera Coupe,Pale White,26001,8160325
21132,11/15/2023,Richard,Female,1035000,Tri-State Mack Inc,BMW,323i,Pale White,21500,6057479
21133,11/15/2023,Theo,Male,870000,U-Haul CO,Mitsubishi,3000GT,Pale White,24000,6940176
21134,11/15/2023,Lilian,Female,525000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Wagon,Black,22000,6302130
21135,11/15/2023,Amaury,Female,13500,Tri-State Mack Inc,Chevrolet,Prizm,Pale White,42001,7160237
21136,11/16/2023,Leo-Paul,Female,2765000,Chrysler Plymouth,Ford,Expedition,Black,41501,8584716
21137,11/16/2023,Adyan,Female,730000,Gartner Buick Hyundai Saab,Dodge,Caravan,Black,23000,7402114
21138,11/16/2023,Timothy,Female,2850000,Suburban Ford,Oldsmobile,Aurora,Pale White,34000,6901263
21139,11/16/2023,Adrian,Female,1220000,Rabun Used Car Sales,Mitsubishi,Montero Sport,Black,42000,6825893
21140,11/16/2023,Mathilde,Female,525000,Ryder Truck Rental and Leasing,Mercury,Villager,Black,28000,6186627
21141,11/16/2023,Elise,Male,431000,Saab-Belle Dodge,Oldsmobile,Bravada,Black,26000,8611766
21142,11/16/2023,Alexis,Male,13500,Scrivener Performance Engineering,Cadillac,DeVille,Pale White,69000,8350212
21143,11/16/2023,Alice,Male,13500,Star Enterprises Inc,Subaru,Outback,Pale White,19000,8818368
21144,11/16/2023,Empty,Male,1459000,Capitol KIA,Chevrolet,Cavalier,Pale White,14900,7766961
21145,11/16/2023,Guillaume,Male,13500,Chrysler of Tri-Cities,Dodge,Avenger,Pale White,22000,6073093
21146,11/17/2023,Damon,Male,551000,Rabun Used Car Sales,Nissan,Pathfinder,Pale White,31000,8332158
21147,11/17/2023,Flavie,Male,495000,Diehl Motor CO Inc,Volvo,S40,Pale White,22001,8630327
21148,11/17/2023,Chloe,Female,13500,Enterprise Rent A Car,Dodge,Durango,Pale White,31001,6324367
21149,11/17/2023,Ricky,Male,13500,Chrysler Plymouth,Mitsubishi,Montero Sport,Black,42000,6744017
21150,11/17/2023,Tristan,Female,3390000,U-Haul CO,Mercury,Cougar,Black,33001,7325227
21151,11/17/2023,Tyler,Male,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Black,42000,7297424
21152,11/17/2023,Adriel,Male,876000,Race Car Help,Mercedes-B,M-Class,Black,18000,7551337
21153,11/17/2023,Valentino,Female,520000,Capitol KIA,Audi,A6,Pale White,13000,7788552
21154,11/17/2023,Maylis,Male,445000,Scrivener Performance Engineering,Chrysler,LHS,Pale White,20000,8882914
21155,11/17/2023,Lilou,Male,13500,Star Enterprises Inc,Chevrolet,Corvette,Pale White,35000,8712444
21156,11/17/2023,Jace,Male,600000,Nebo Chevrolet,Mercury,Mountaineer,Pale White,21001,8085806
21157,11/17/2023,Lancelot,Male,13500,Tri-State Mack Inc,Lincoln,Navigator,Black,19000,8602912
21158,11/17/2023,Alina,Male,1402000,Suburban Ford,Chrysler,Sebring Coupe,Pale White,19200,7142059
21159,11/17/2023,Alisha,Male,13500,Tri-State Mack Inc,Lexus,LX470,Pale White,54000,7740582
21160,11/17/2023,Allison,Female,852000,U-Haul CO,Chevrolet,Corvette,Pale White,22000,8428384
21161,11/17/2023,Alyssa,Female,551000,Buddy Storbeck's Diesel Service Inc,Lincoln,Continental,Pale White,82000,7802537
21162,11/17/2023,Victor,Male,1520000,Chrysler Plymouth,Mitsubishi,Diamante,Black,22000,7204997
21163,11/17/2023,Claire,Female,628200,Classic Chevy,Volvo,C70,Pale White,24200,6572396
21164,11/17/2023,Eva,Male,13500,Clay Johnson Auto Sales,Honda,Accord,Black,43000,6699360
21165,11/17/2023,Lea,Female,652500,Diehl Motor CO Inc,Plymouth,Neon,Pale White,22500,6584419
21166,11/18/2023,Simon,Female,400000,Hatfield Volkswagen,Ford,Explorer,Pale White,18001,7882022
21167,11/18/2023,Paul,Male,545000,Iceberg Rentals,Cadillac,DeVille,Pale White,69001,6666841
21168,11/18/2023,Thomas,Male,13500,McKinney Dodge Chrysler Jeep,Subaru,Outback,Pale White,19001,6825268
21169,11/18/2023,Amelie,Female,13500,Motor Vehicle Branch Office,Chrysler,Sebring Coupe,Pale White,19001,6558839
21170,11/18/2023,Quentin,Female,575000,Nebo Chevrolet,Lexus,LX470,Pale White,54001,6880333
21171,11/18/2023,Lilou,Female,1180000,New Castle Ford Lincoln Mercury,Chevrolet,Corvette,Pale White,22001,7186957
21172,11/18/2023,Oceane,Female,910000,Pars Auto Sales,Lincoln,Continental,Pale White,82001,8529939
21173,11/18/2023,Loan,Female,1660000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Escort,Black,11001,8968099
21174,11/18/2023,Rohan,Male,1300000,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Pale White,29000,7039767
21175,11/18/2023,Anthony,Female,13500,Rabun Used Car Sales,Oldsmobile,Bravada,Black,36001,6537760
21176,11/18/2023,Roman,Male,1000000,Diehl Motor CO Inc,Dodge,Ram Pickup,Pale White,21000,8295914
21177,11/18/2023,Enzo,Male,385000,Ryder Truck Rental and Leasing,Ford,Contour,Pale White,62001,8103807
21178,11/18/2023,Victor,Female,470000,Chrysler of Tri-Cities,Cadillac,Eldorado,Black,85000,7875078
21179,11/18/2023,Vincent,Female,461000,Chrysler Plymouth,Pontiac,Sunfire,Pale White,43000,8176334
21180,11/18/2023,Wesley,Male,551000,Classic Chevy,Buick,Regal,Pale White,43000,8539299
21181,11/18/2023,William,Female,398000,Clay Johnson Auto Sales,Audi,A6,Black,25000,6098651
21182,11/18/2023,Allen,Male,1900000,Chrysler of Tri-Cities,Plymouth,Breeze,Pale White,39000,8975430
21183,11/18/2023,Xander,Female,482000,Enterprise Rent A Car,Acura,RL,Black,24001,8710722
21184,11/18/2023,Andres,Male,1040000,Clay Johnson Auto Sales,Infiniti,I30,Black,49000,8636632
21185,11/18/2023,Yadiel,Female,495000,Hatfield Volkswagen,Buick,Regal,Black,19001,6007168
21186,11/18/2023,Yahir,Male,280000,Iceberg Rentals,Oldsmobile,Intrigue,Pale White,37000,6557693
21187,11/18/2023,Yariel,Male,425000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK,Pale White,17000,6993199
21188,11/18/2023,Zachary,Male,537000,Motor Vehicle Branch Office,Buick,Park Avenue,Black,29000,8091922
21189,11/18/2023,Zion,Male,600000,Nebo Chevrolet,Lexus,LS400,Pale White,46000,8432759
21190,11/18/2023,Auriane,Male,632000,U-Haul CO,Toyota,Land Cruiser,Pale White,33000,7415690
21191,11/18/2023,Titovan,Female,570000,Progressive Shippers Cooperative Association No,Volvo,C70,Black,12000,6380957
21192,11/18/2023,Amaury,Male,13500,Rabun Used Car Sales,Lexus,GS400,Pale White,25000,6281874
21193,11/18/2023,Anissa,Male,607500,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,Pale White,45500,8833236
21194,11/18/2023,Tanguy,Male,575000,Rabun Used Car Sales,Nissan,Maxima,Pale White,22000,7160219
21195,11/18/2023,Ethan,Male,563000,Race Car Help,Oldsmobile,Aurora,Pale White,71000,8082453
21196,11/18/2023,Ilham,Male,695000,Ryder Truck Rental and Leasing,Pontiac,Sunfire,Pale White,43000,6127774
21197,11/18/2023,Paul,Male,990000,Saab-Belle Dodge,Lexus,LS400,Black,39000,6621762
21198,11/18/2023,Sah,Male,715000,Scrivener Performance Engineering,Oldsmobile,Cutlass,Pale White,15000,6363195
21199,11/18/2023,Emma,Male,1260000,Star Enterprises Inc,Audi,A6,Black,25000,7232204
21200,11/18/2023,Nadir,Male,13500,Suburban Ford,Dodge,Viper,Pale White,31000,8253120
21201,11/18/2023,Mayssa,Male,2123500,Tri-State Mack Inc,Pontiac,Bonneville,Pale White,11350,8546901
21202,11/18/2023,Amanda,Male,1570000,C & M Motors Inc,Ford,Escort,Black,11000,8521114
21203,11/18/2023,Ayla,Male,1462000,Scrivener Performance Engineering,Saturn,SC,Pale White,61200,6702030
21204,11/18/2023,Amber,Male,1515000,Chrysler of Tri-Cities,Oldsmobile,Bravada,Black,36500,6173294
21205,11/18/2023,Catherine,Male,1400000,McKinney Dodge Chrysler Jeep,Mitsubishi,Montero Sport,Pale White,53000,6696009
21206,11/18/2023,Amina,Female,1260000,Classic Chevy,Ford,Contour,Pale White,62000,7004425
21207,11/18/2023,Charlotte,Male,470000,Progressive Shippers Cooperative Association No,Porsche,Carrera Coupe,Pale White,26000,8079683
21208,11/18/2023,Anaya,Male,1155000,Diehl Motor CO Inc,Volkswagen,GTI,Pale White,20500,7235519
21209,11/18/2023,Angel,Male,1150000,Enterprise Rent A Car,BMW,328i,Black,18000,6794183
21210,11/18/2023,Angela,Female,950000,Gartner Buick Hyundai Saab,Plymouth,Prowler,Pale White,16000,7799279
21211,11/18/2023,Angelina,Male,875000,Hatfield Volkswagen,Dodge,Viper,Pale White,31000,7519197
21212,11/18/2023,Chavy,Male,13500,Race Car Help,Dodge,Ram Pickup,Pale White,57000,7006412
21213,11/18/2023,Anna,Male,1384000,McKinney Dodge Chrysler Jeep,Volvo,S40,Black,36400,6470145
21214,11/18/2023,Apolline,Female,291500,Enterprise Rent A Car,Mitsubishi,Diamante,Pale White,21500,7366919
21215,11/18/2023,Luca,Male,2445000,Gartner Buick Hyundai Saab,Toyota,4Runner,Black,25500,8014347
21216,11/18/2023,Theo,Male,721000,Hatfield Volkswagen,Mercedes-B,S-Class,Black,85000,7355438
21217,11/18/2023,Chloe,Male,2450000,Iceberg Rentals,Mitsubishi,3000GT,Pale White,21000,8322293
21218,11/18/2023,Clotilde,Male,1400000,McKinney Dodge Chrysler Jeep,Volkswagen,GTI,Pale White,25000,8503156
21219,11/18/2023,Evy,Female,13500,Motor Vehicle Branch Office,Nissan,Altima,Pale White,21000,8902990
21220,11/18/2023,Louane,Male,13500,Nebo Chevrolet,Ford,Contour,Pale White,62000,6530225
21221,11/18/2023,Laureivt,Male,13500,New Castle Ford Lincoln Mercury,Mitsubishi,Galant,Pale White,36000,6574649
21222,11/18/2023,Robin,Male,634000,Pars Auto Sales,Ford,Crown Victoria,Pale White,20000,8253130
21223,11/18/2023,Raphael,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Frontier,Black,53000,6974904
21224,11/18/2023,Maxime,Male,875000,Chrysler of Tri-Cities,Nissan,Pathfinder,Black,69001,8546675
21225,11/18/2023,Jules,Male,569500,Rabun Used Car Sales,Acura,RL,Pale White,31500,6978599
21226,11/19/2023,Erik,Male,1085000,Pars Auto Sales,Volvo,S70,Black,26500,6256083
21227,11/19/2023,Mikail,Male,386000,Scrivener Performance Engineering,Volkswagen,GTI,Pale White,20001,8776001
21228,11/19/2023,Fernandez,Male,425000,Star Enterprises Inc,BMW,328i,Black,18001,7933895
21229,11/19/2023,Sulene,Male,476000,Suburban Ford,Plymouth,Prowler,Pale White,16001,8681961
21230,11/19/2023,Sidney,Male,370000,Tri-State Mack Inc,Dodge,Viper,Pale White,31001,6410415
21231,11/19/2023,Hudson,Male,920000,Iceberg Rentals,Volkswagen,Golf,Pale White,18000,7933968
21232,11/19/2023,Alexis,Male,484000,Progressive Shippers Cooperative Association No,Volvo,S40,Black,36001,7514944
21233,11/19/2023,Vincent,Male,413000,Rabun Used Car Sales,Ford,F-Series,Pale White,13001,8450236
21234,11/19/2023,Ghislain,Female,600000,Race Car Help,Acura,TL,Black,28001,6223143
21235,11/19/2023,Aymeric,Male,13500,Rabun Used Car Sales,Buick,Century,Pale White,17000,6839783
21236,11/19/2023,Remy,Male,400000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Pale White,22000,7679953
21237,11/19/2023,Camille,Female,1450000,Scrivener Performance Engineering,Dodge,Ram Pickup,Pale White,45000,6916997
21238,11/19/2023,Ivana,Male,705000,Star Enterprises Inc,Lincoln,Town car,Pale White,33001,7321071
21239,11/19/2023,Elvis,Male,13500,Suburban Ford,Subaru,Forester,Pale White,17000,8178773
21240,11/19/2023,Johann,Male,640000,Tri-State Mack Inc,Subaru,Outback,Pale White,57001,8556098
21241,11/19/2023,Emilie,Male,665000,U-Haul CO,Volvo,S40,Pale White,42001,8725332
21242,11/19/2023,Mateo,Male,660000,Buddy Storbeck's Diesel Service Inc,Mercury,Mystique,Black,9001,8947678
21243,11/19/2023,Martin,Female,13500,C & M Motors Inc,Acura,RL,Pale White,34001,7231477
21244,11/19/2023,Aaron,Male,460000,New Castle Ford Lincoln Mercury,Toyota,Sienna,Black,27000,7638929
21245,11/19/2023,Abdullah,Male,611000,Pars Auto Sales,Jeep,Wrangler,Pale White,19000,7062608
21246,11/19/2023,Abraham,Female,456000,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Boxter,Pale White,24000,8075822
21247,11/19/2023,Adam,Male,495000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK,Pale White,46001,7392456
21248,11/19/2023,Adrian,Male,472500,Rabun Used Car Sales,Mercury,Sable,Pale White,39500,6916100
21249,11/19/2023,Aharon,Male,421000,Race Car Help,Acura,TL,Pale White,24000,7844638
21250,11/19/2023,Ahmad,Male,480000,Ryder Truck Rental and Leasing,Volvo,C70,Black,36000,7580931
21251,11/19/2023,Ahmed,Female,568500,Saab-Belle Dodge,Mercedes-B,S-Class,Pale White,10500,6235796
21252,11/19/2023,Andy,Male,862500,Enterprise Rent A Car,Dodge,Caravan,Pale White,38500,8933184
21253,11/19/2023,Aiden,Male,1000000,Star Enterprises Inc,Oldsmobile,Intrigue,Pale White,45001,6137339
21254,11/19/2023,Akiva,Male,731000,Suburban Ford,Dodge,Dakota,Pale White,21001,8128579
21255,11/19/2023,Austin,Male,1725000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Black,44500,6436876
21256,11/19/2023,Alec,Female,687000,U-Haul CO,Subaru,Outback,Pale White,49000,8002721
21257,11/19/2023,Ayden,Male,840000,Progressive Shippers Cooperative Association No,Toyota,Tacoma,Pale White,53000,6191235
21258,11/19/2023,Alexander,Female,13500,Rabun Used Car Sales,Volvo,S80,Pale White,25001,6521165
21259,11/19/2023,Ali,Male,690000,Race Car Help,Oldsmobile,Intrigue,Pale White,45001,6739219
21260,11/19/2023,Amir,Male,13500,Ryder Truck Rental and Leasing,Volkswagen,GTI,Black,25001,7862112
21261,11/19/2023,Andrew,Female,635000,Saab-Belle Dodge,Chevrolet,Monte Carlo,Pale White,17000,7509860
21262,11/19/2023,Jack,Male,1230000,New Castle Ford Lincoln Mercury,Honda,Passport,Pale White,27001,7290172
21263,11/19/2023,Luca,Male,1250000,Pars Auto Sales,Nissan,Pathfinder,Pale White,46001,7860723
21264,11/19/2023,John,Male,1310000,C & M Motors Inc,Chevrolet,Impala,Black,21000,6404220
21265,11/19/2023,Constance,Male,13500,Capitol KIA,Jaguar,S-Type,Pale White,20000,6176046
21266,11/19/2023,Chloe,Male,1890000,Chrysler of Tri-Cities,Nissan,Maxima,Pale White,54000,6627480
21267,11/19/2023,Patrick,Male,775000,Chrysler Plymouth,Pontiac,Sunfire,Pale White,43000,8435736
21268,11/19/2023,Alena,Male,365500,Classic Chevy,Oldsmobile,Cutlass,Pale White,41500,7414451
21269,11/19/2023,Shloma,Male,2300000,Star Enterprises Inc,Chevrolet,Prizm,Pale White,21001,8535405
21270,11/19/2023,Clara,Male,895000,Diehl Motor CO Inc,BMW,323i,Pale White,22000,6033210
21271,11/19/2023,Roman,Male,837000,Enterprise Rent A Car,Ford,Mustang,Pale White,43000,7030761
21272,11/19/2023,Miyuka,Male,950000,Gartner Buick Hyundai Saab,Chevrolet,Cavalier,Pale White,20000,7693195
21273,11/19/2023,Baptiste,Male,770000,Hatfield Volkswagen,Chrysler,300M,Pale White,16000,6706231
21274,11/19/2023,Jade,Male,525500,Iceberg Rentals,Volvo,S40,Black,26500,6872416
21275,11/19/2023,Emma,Male,2200000,McKinney Dodge Chrysler Jeep,Ford,Explorer,Pale White,18000,8322614
21276,11/19/2023,Arthur,Female,13500,Motor Vehicle Branch Office,Toyota,Sienna,Black,12000,7351099
21277,11/19/2023,Alexandre,Male,13500,Nebo Chevrolet,Audi,A6,Black,27000,7929186
21278,11/19/2023,Paul,Male,645000,New Castle Ford Lincoln Mercury,Mercedes-B,E-Class,Pale White,31000,7208185
21279,11/19/2023,Tristan,Male,13500,Pars Auto Sales,Audi,A4,Pale White,12001,7774000
21280,11/19/2023,Annabelle,Male,1405000,Motor Vehicle Branch Office,Ford,F-Series,Pale White,13500,6655356
21281,11/19/2023,Annie,Male,655000,Nebo Chevrolet,Acura,TL,Black,28000,6398698
21282,11/19/2023,Christina,Male,980000,Star Enterprises Inc,Porsche,Carrera Coupe,Pale White,22000,7594424
21283,11/19/2023,Daniela,Male,1746000,Saab-Belle Dodge,Cadillac,Seville,Pale White,22600,7325919
21284,11/19/2023,Daniella,Male,799000,Scrivener Performance Engineering,Dodge,Caravan,Pale White,19000,8893875
21285,11/19/2023,Arianna,Male,1305000,Progressive Shippers Cooperative Association No,Lincoln,Town car,Pale White,33500,6391204
21286,11/19/2023,Danielle,Male,1285000,Star Enterprises Inc,Saturn,SC,Pale White,61500,8812604
21287,11/19/2023,Arisha,Male,1130000,Race Car Help,Subaru,Outback,Pale White,57000,7382569
21288,11/19/2023,Arya,Male,520000,Ryder Truck Rental and Leasing,Volvo,S40,Pale White,42000,6867700
21289,11/19/2023,Ashley,Male,13500,Saab-Belle Dodge,Mercury,Mystique,Black,9000,6471410
21290,11/19/2023,Athena,Male,1250000,Scrivener Performance Engineering,Acura,RL,Pale White,34000,8789968
21291,11/19/2023,Audrey,Male,470000,Star Enterprises Inc,Pontiac,Bonneville,Pale White,19000,7354811
21292,11/19/2023,Ava,Male,600000,Suburban Ford,Lexus,LS400,Black,22000,6142281
21293,11/19/2023,Daphne,Female,1360000,Suburban Ford,Mitsubishi,Montero Sport,Pale White,53000,8187106
21294,11/19/2023,Ayesha,Male,1100000,U-Haul CO,Mercury,Villager,Pale White,14000,6637790
21295,11/19/2023,Bella,Female,1532000,Progressive Shippers Cooperative Association No,Pontiac,Grand Am,Pale White,26200,8305534
21296,11/19/2023,Bonnie,Male,1252000,Rabun Used Car Sales,Lexus,LS400,Pale White,13200,6013556
21297,11/19/2023,Devorah,Male,13500,U-Haul CO,Dodge,Ram Pickup,Pale White,16000,8633853
